Vertices,Edges,StartTime,EndTime
1,1,711,711
1,0,711,711
1,0,711,711
1,0,711,711
1,0,711,711
11,38,712,712
11,33,712,712
11,36,712,712
11,34,713,713
11,44,713,713
21,112,714,714
21,114,714,714
21,124,715,715
21,111,716,716
21,134,717,717
31,267,718,719
31,264,720,720
31,269,722,722
31,263,723,724
31,262,725,725
41,445,728,729
41,474,731,732
41,436,734,735
41,448,737,738
41,484,740,741
51,679,744,746
51,657,750,751
51,634,754,756
51,632,759,761
51,696,764,765
61,951,771,773
61,974,778,780
61,976,785,788
61,962,793,795
61,1010,809,812
71,1259,819,822
71,1359,829,832
71,1300,840,843
71,1357,850,854
71,1295,861,864
81,1689,873,878
81,1687,886,892
81,1737,901,906
81,1728,921,926
81,1708,936,941
91,2110,952,960
91,2151,971,978
91,2122,990,997
91,2132,1008,1015
91,2074,1027,1034
101,2630,1054,1064
101,2611,1078,1088
101,2618,1102,1112
101,2648,1126,1136
101,2640,1150,1160
111,3113,1191,1204
111,3111,1221,1235
111,3113,1251,1265
111,3155,1281,1294
111,3173,1318,1332
121,3738,1352,1369
121,3710,1389,1405
121,3817,1426,1444
121,3720,1472,1488
121,3710,1507,1525
131,4394,1549,1571
131,4339,1600,1622
131,4309,1645,1667
131,4455,1690,1713
131,4420,1743,1765
141,5115,1793,1820
141,5104,1853,1881
141,5217,1907,1935
141,5078,1962,1989
141,5078,2022,2050
151,5831,2081,2116
151,5762,2165,2198
151,5769,2231,2265
151,5835,2302,2335
151,5777,2366,2400
161,6676,2435,2475
161,6622,2516,2557
161,6598,2598,2639
161,6627,2674,2715
161,6541,2757,2797
171,7407,2837,2886
171,7396,2931,2981
171,7353,3021,3079
171,7402,3127,3176
171,7400,3222,3271
181,8280,3314,3372
181,8311,3425,3484
181,8340,3533,3602
181,8373,3647,3705
181,8252,3755,3812
191,9235,3867,3941
191,9116,3998,4075
191,9318,4129,4197
191,9209,4253,4321
191,9211,4376,4445
201,10185,4519,4599
201,10224,4659,4739
201,10263,4800,4879
201,10307,4939,5020
201,10127,5080,5160
211,11318,5225,5318
211,11258,5385,5477
211,11368,5542,5634
211,11284,5699,5792
211,11155,5858,5950
221,12290,6022,6128
221,12376,6198,6305
221,12515,6379,6486
221,12433,6557,6664
221,12369,6738,6854
231,13450,6929,7053
231,13429,7133,7256
231,13396,7335,7455
231,13453,7534,7656
231,13634,7735,7857
241,14656,7940,8078
241,14578,8165,8303
241,14786,8389,8526
241,14474,8613,8750
241,14696,8839,8977
251,16018,9075,9229
251,15874,9323,9478
251,16034,9574,9730
251,15992,9824,9981
251,15983,10106,10266
261,17238,10364,10545
261,17175,10643,10823
261,17155,10929,11113
261,17078,11211,11394
261,17215,11495,11676
271,18529,11788,11993
271,18575,12098,12299
271,18609,12409,12610
271,18794,12722,12923
271,18499,13025,13237
281,19931,13353,13594
281,20060,13715,13940
281,19707,14057,14279
281,20098,14395,14623
281,19886,14751,14976
291,21065,15097,15350
291,21411,15484,15738
291,21430,15861,16110
291,21513,16238,16489
291,21486,16613,16864
301,23022,16998,17275
301,23079,17409,17686
301,22868,17821,18099
301,22836,18232,18513
301,23070,18677,18956
311,24538,19101,19407
311,24458,19554,19869
311,24264,20011,20316
311,24339,20459,20765
311,24544,20908,21213
321,25970,21364,21704
321,26021,21868,22206
321,25918,22367,22713
321,26072,22877,23223
321,25827,23375,23751
331,27763,23928,24325
331,27619,24502,24876
331,27606,25040,25416
331,27457,25586,25961
331,27488,26133,26513
341,29281,26701,27115
341,29406,27287,27692
341,29087,27896,28302
341,29152,28469,28875
341,29049,29047,29455
351,31034,29650,30093
351,30939,30275,30721
351,31181,30902,31346
