Vertices,Edges,StartTime,EndTime
2,2,139506,139507
2,3,139507,139507
2,2,139507,139507
2,2,139507,139507
2,3,139507,139507
12,51,139508,139508
12,40,139508,139508
12,36,139509,139509
12,49,139509,139509
12,40,139510,139510
22,127,139511,139512
22,147,139513,139514
22,136,139515,139516
22,137,139517,139518
22,132,139519,139520
32,287,139521,139525
32,304,139527,139531
32,268,139533,139536
32,276,139538,139541
32,287,139543,139546
42,470,139549,139558
42,458,139560,139569
42,431,139572,139579
42,499,139582,139591
42,498,139593,139602
52,734,139612,139628
52,700,139632,139649
52,671,139653,139666
52,671,139670,139684
52,696,139688,139704
62,1070,139709,139737
62,991,139743,139776
62,1026,139784,139819
62,1059,139825,139852
62,1009,139858,139881
72,1323,139889,139935
72,1287,139942,139986
72,1374,140000,140042
72,1386,140049,140096
72,1332,140102,140147
82,1724,140156,140244
82,1793,140255,140326
82,1732,140335,140410
82,1742,140426,140518
82,1792,140528,140599
92,2137,140612,140712
92,2219,140727,140833
92,2201,140850,140964
92,2163,140984,141098
92,2153,141110,141224
102,2696,141242,141383
102,2689,141397,141524
102,2619,141539,141672
102,2660,141687,141821
102,2700,141836,141986
112,3267,142003,142181
112,3155,142203,142411
112,3212,142429,142630
112,3193,142652,142886
112,3195,142921,143169
122,3899,143191,143482
122,3856,143502,143759
122,3819,143793,144062
122,3751,144082,144343
122,3801,144364,144671
132,4515,144695,145093
132,4451,145118,145477
132,4485,145509,145904
132,4559,145930,146317
132,4352,146345,146716
142,5152,146744,147244
142,5099,147272,147749
142,5133,147782,148235
142,5279,148263,148785
142,5136,148820,149350
152,5985,149390,149978
152,5960,150015,150542
152,5932,150574,151171
152,5911,151203,151789
152,5826,151822,152428
162,6684,152469,153136
162,6697,153175,153882
162,6718,153922,154632
162,6654,154673,155419
162,6831,155459,156138
172,7491,156185,157148
172,7472,157198,157997
172,7610,158046,158983
172,7552,159028,159861
172,7599,159907,160769
182,8281,160819,161817
182,8538,161900,162951
182,8316,162997,163963
182,8402,164017,165079
182,8558,165148,166156
192,9313,166221,167387
192,9327,167445,168582
192,9291,168639,169729
192,9309,169779,170957
192,9379,171009,172126
202,10386,172190,173517
202,10302,173581,174896
202,10307,174972,176308
202,10417,176372,177815
202,10294,177889,179286
212,11328,179374,181095
212,11375,181164,182875
212,11389,182948,184594
212,11438,184658,186251
212,11393,186319,188256
222,12403,188329,190125
222,12545,190202,192143
222,12388,192219,194012
222,12592,194100,196074
222,12503,196142,198034
232,13669,198118,200465
232,13491,200556,202614
232,13548,202695,204785
232,13474,204867,207032
232,13583,207114,209182
242,14662,209274,211686
242,14883,211780,214326
242,14780,214429,217039
242,14637,217141,219529
242,14877,219618,221859
252,16147,221971,224679
252,16024,224776,227406
252,15992,227514,230261
252,16203,230359,232989
252,16088,233092,236131
262,17691,236233,240054
262,17545,240163,243174
262,17239,243277,247141
262,17362,247250,250515
262,17355,250627,254485
272,18686,254607,258502
272,18631,258615,262742
272,18856,262856,266879
272,18772,266996,271064
272,18721,271180,275410
282,20261,275574,279692
282,20167,279815,284222
282,20081,284349,288872
282,19944,288992,294085
282,20321,294202,299121
292,21668,299254,304251
292,21571,304384,309213
292,21397,309357,314383
292,21700,314534,319716
292,21488,319849,325394
302,22999,325527,330713
302,23056,330854,336556
302,23039,336700,342453
302,23071,342592,348229
302,22921,348372,354115
312,24552,354289,360322
312,24452,360472,367226
312,24697,367383,373745
312,24821,373898,380156
312,24744,380308,386606
