Vertices,Edges,StartTime,EndTime
2,4,8938530,8938530
2,2,8938530,8938530
2,2,8938530,8938530
2,2,8938530,8938530
2,2,8938531,8938531
12,43,8938531,8938531
12,44,8938532,8938532
12,35,8938532,8938533
12,42,8938533,8938533
12,50,8938533,8938533
22,141,8938534,8938535
22,135,8938536,8938538
22,129,8938539,8938541
22,130,8938542,8938544
22,139,8938545,8938547
32,327,8938549,8938553
32,289,8938555,8938562
32,303,8938564,8938568
32,302,8938570,8938573
32,285,8938575,8938581
42,455,8938587,8938591
42,441,8938594,8938600
42,479,8938603,8938604
42,485,8938607,8938612
42,481,8938615,8938626
52,710,8938631,8938640
52,702,8938645,8938663
52,719,8938668,8938692
52,710,8938699,8938711
52,705,8938716,8938723
62,1022,8938729,8938757
62,1012,8938764,8938790
62,1007,8938797,8938835
62,969,8938841,8938873
62,987,8938880,8938905
72,1370,8938914,8938935
72,1357,8938947,8938996
72,1373,8939004,8939042
72,1353,8939051,8939077
72,1362,8939089,8939117
82,1774,8939128,8939203
82,1800,8939215,8939255
82,1771,8939266,8939318
82,1751,8939329,8939369
82,1747,8939383,8939396
92,2184,8939410,8939512
92,2254,8939530,8939566
92,2271,8939581,8939704
92,2217,8939719,8939826
92,2191,8939843,8939930
102,2665,8939947,8940079
102,2707,8940096,8940236
102,2608,8940253,8940364
102,2674,8940381,8940490
102,2629,8940508,8940595
112,3227,8940617,8940792
112,3236,8940815,8940956
112,3220,8940978,8941074
112,3198,8941134,8941229
112,3242,8941249,8941292
122,3848,8941316,8941438
122,3825,8941468,8941595
122,3802,8941619,8941757
122,3868,8941792,8941924
122,3755,8941948,8942029
132,4422,8942062,8942198
132,4552,8942226,8942396
132,4386,8942425,8942662
132,4431,8942695,8942865
132,4434,8942894,8943112
142,5186,8943145,8943396
142,5213,8943428,8943700
142,5125,8943736,8943884
142,5274,8943921,8944198
142,5137,8944233,8944554
152,5884,8944595,8944715
152,5959,8944756,8944825
152,5881,8944866,8945222
152,6045,8945285,8945572
152,5782,8945609,8945825
162,6609,8945867,8946168
162,6525,8946214,8946564
162,6681,8946610,8946821
162,6720,8946867,8947314
162,6690,8947361,8947653
172,7455,8947703,8948280
172,7425,8948333,8948793
172,7515,8948875,8949383
172,7579,8949436,8949879
172,7715,8949931,8950263
182,8184,8950321,8950883
182,8327,8950945,8951284
182,8379,8951346,8951858
182,8380,8951915,8952373
182,8519,8952431,8952746
