Vertices,Edges,StartTime,EndTime
1,0,675,675
1,0,675,675
1,0,675,675
1,0,675,675
1,0,675,675
11,25,676,676
11,24,676,676
11,27,676,676
11,28,677,677
11,26,677,677
21,52,678,678
21,51,678,678
21,55,679,679
21,44,680,680
21,55,681,681
31,75,682,682
31,84,684,684
31,68,685,685
31,81,687,687
31,81,688,688
41,116,690,691
41,103,693,693
41,100,695,695
41,112,698,698
41,96,700,700
51,139,703,704
51,135,707,707
51,117,711,711
51,114,715,715
51,141,719,719
61,170,724,724
61,158,729,730
61,186,734,735
61,167,740,740
61,139,745,746
71,180,752,753
71,194,768,769
71,210,775,776
71,163,781,782
71,175,788,789
81,207,797,798
81,189,806,807
81,218,814,815
81,204,824,825
81,216,832,833
91,236,850,851
91,227,861,863
91,234,873,874
91,210,884,886
91,236,896,897
101,256,909,911
101,249,923,924
101,258,945,947
101,259,959,960
101,301,973,974
111,307,989,991
111,281,1006,1008
111,285,1029,1031
111,295,1047,1049
111,301,1066,1068
121,318,1085,1088
121,333,1108,1110
121,307,1136,1138
121,339,1156,1158
121,336,1175,1177
131,359,1198,1201
131,364,1229,1232
131,347,1252,1255
131,341,1275,1278
131,366,1305,1307
141,385,1332,1337
141,419,1362,1366
141,386,1396,1399
141,380,1421,1424
141,379,1448,1451
151,431,1484,1488
151,434,1515,1519
151,423,1546,1549
151,445,1583,1587
151,431,1615,1618
161,458,1656,1661
161,476,1691,1696
161,449,1734,1738
161,457,1769,1773
161,449,1803,1807
171,502,1848,1853
171,504,1887,1891
171,484,1933,1938
171,485,1972,1977
171,480,2017,2022
181,530,2062,2070
181,542,2152,2159
181,523,2210,2216
181,558,2255,2261
181,543,2312,2318
191,582,2360,2366
191,589,2415,2421
191,586,2469,2476
191,559,2518,2525
191,597,2573,2580
201,632,2633,2641
201,600,2688,2695
201,616,2749,2756
201,633,2810,2818
201,609,2873,2880
211,700,2937,2946
211,669,3003,3011
211,682,3069,3077
211,655,3134,3142
211,698,3201,3209
221,746,3274,3284
221,719,3344,3353
221,714,3416,3425
221,721,3486,3495
221,748,3557,3566
231,763,3632,3642
231,783,3711,3721
231,786,3787,3798
231,796,3868,3878
231,807,3950,3961
241,866,4037,4049
241,814,4122,4134
241,865,4206,4218
241,825,4293,4305
241,796,4381,4392
251,876,4510,4523
251,907,4605,4619
251,900,4702,4715
251,900,4796,4809
251,913,4889,4903
261,995,4990,5006
261,993,5095,5110
261,951,5197,5212
261,943,5300,5315
261,1004,5400,5415
271,1008,5512,5529
271,1055,5620,5637
271,1043,5732,5749
