Vertices,Edges,StartTime,EndTime
2,2,3933719,3933719
2,2,3933719,3933719
2,2,3933719,3933719
2,2,3933719,3933719
2,2,3933719,3933719
12,29,3933719,3933719
12,29,3933719,3933719
12,29,3933720,3933720
12,27,3933721,3933721
12,28,3933721,3933722
22,50,3933723,3933724
22,53,3933724,3933724
22,59,3933726,3933726
22,59,3933728,3933728
22,57,3933730,3933730
32,83,3933732,3933733
32,87,3933735,3933736
32,91,3933739,3933740
32,81,3933742,3933743
32,80,3933746,3933746
42,111,3933751,3933752
42,111,3933756,3933757
42,111,3933760,3933761
42,120,3933765,3933766
42,115,3933769,3933769
52,121,3933775,3933776
52,152,3933781,3933782
52,134,3933787,3933788
52,134,3933792,3933793
52,147,3933798,3933799
62,178,3933806,3933807
62,184,3933814,3933815
62,156,3933824,3933825
62,161,3933833,3933834
62,185,3933842,3933843
72,197,3933864,3933865
72,188,3933875,3933877
72,185,3933887,3933888
72,175,3933896,3933897
72,187,3933909,3933910
82,218,3933924,3933926
82,188,3933942,3933943
82,205,3933958,3933960
82,220,3933975,3933977
82,183,3934001,3934002
92,228,3934021,3934023
92,260,3934042,3934044
92,248,3934063,3934065
92,207,3934084,3934086
92,222,3934105,3934107
102,258,3934130,3934132
102,267,3934157,3934159
102,260,3934176,3934177
102,263,3934200,3934202
102,260,3934226,3934228
112,295,3934257,3934260
112,311,3934296,3934299
112,300,3934325,3934328
112,282,3934357,3934359
112,292,3934387,3934389
122,306,3934417,3934419
122,303,3934449,3934450
122,304,3934471,3934473
122,335,3934506,3934509
122,308,3934542,3934544
132,335,3934572,3934574
132,360,3934594,3934596
132,345,3934620,3934622
132,373,3934659,3934662
132,357,3934690,3934692
142,407,3934738,3934741
142,382,3934796,3934800
142,385,3934845,3934849
142,394,3934873,3934875
142,400,3934915,3934918
152,432,3934970,3934973
152,417,3935032,3935036
152,395,3935087,3935090
152,443,3935142,3935146
152,424,3935206,3935210
162,461,3935242,3935244
162,477,3935287,3935289
162,464,3935331,3935334
162,463,3935386,3935389
162,479,3935434,3935437
172,527,3935511,3935515
172,507,3935575,3935579
172,494,3935621,3935624
172,511,3935665,3935667
172,474,3935709,3935711
182,543,3935753,3935755
182,560,3935806,3935808
182,554,3935848,3935852
182,558,3935913,3935916
182,580,3935968,3935970
192,600,3936021,3936024
192,578,3936075,3936078
192,576,3936122,3936124
192,607,3936174,3936177
192,600,3936229,3936233
202,628,3936295,3936300
202,623,3936360,3936362
202,676,3936416,3936419
202,637,3936518,3936524
202,635,3936619,3936625
212,689,3936729,3936735
212,726,3936838,3936845
212,658,3936949,3936955
212,700,3937059,3937065
212,637,3937136,3937139
222,752,3937210,3937213
222,758,3937276,3937279
222,734,3937345,3937349
222,687,3937423,3937426
222,712,3937541,3937547
232,831,3937672,3937679
232,783,3937761,3937764
232,786,3937834,3937839
232,765,3937914,3937918
232,771,3937989,3937992
242,867,3938074,3938080
242,792,3938167,3938171
242,855,3938246,3938250
242,874,3938331,3938335
242,854,3938419,3938424
252,918,3938555,3938562
252,872,3938659,3938664
252,882,3938814,3938821
252,918,3938968,3938974
252,885,3939124,3939132
262,952,3939290,3939299
262,989,3939460,3939469
262,990,3939624,3939633
262,992,3939726,3939734
262,996,3939899,3939908
272,1018,3940080,3940090
272,1001,3940260,3940269
272,1022,3940444,3940454
272,1057,3940622,3940638
272,1045,3940770,3940775
282,1115,3940912,3940921
282,1130,3941022,3941028
282,1102,3941161,3941168
282,1067,3941300,3941308
282,1068,3941415,3941421
292,1165,3941542,3941551
292,1145,3941668,3941676
292,1205,3941792,3941800
292,1184,3941998,3942009
292,1187,3942151,3942157
302,1211,3942289,3942298
302,1152,3942457,3942463
302,1249,3942589,3942596
